LocationId,ProductId,ValidationDateTime,CalculatedProbability
63,387318,2023-07-24 14:57:09.000,0.30626308306551536
63,387318,2023-07-27 14:57:09.000,0.31490041476616065
63,387318,2023-07-29 14:57:08.000,0.5521390778083202
63,387318,2023-08-03 14:57:41.000,0.5786487982639338
63,391283,2023-07-25 14:57:07.000,0.3247275399663087
63,391446,2023-07-23 14:57:07.000,0.32774837754087327
63,391446,2023-08-01 14:58:22.000,0.37588253786997483
63,391906,2023-07-30 14:57:09.000,0.37588253786997483
63,392421,2023-07-27 14:57:07.000,0.28058492738179486
63,394383,2023-07-24 14:57:11.000,0.20829245927645793
63,395923,2023-08-04 14:58:23.000,0.3723740849931599
63,402896,2023-08-01 14:57:48.000,0.2712667891447319
63,405673,2023-07-30 14:57:10.000,0.37588253786997483
63,405673,2023-08-02 14:58:58.000,0.3066602762081568
63,407796,2023-08-01 14:57:42.000,0.34032051352104387
63,408286,2023-07-24 14:57:10.000,0.27747245000621207
63,408286,2023-07-29 14:57:09.000,0.2539503110148963
63,408333,2023-07-23 14:57:07.000,0.21182557805201224
63,409482,2023-07-27 14:57:06.000,0.2643307261186105
63,409482,2023-07-29 14:57:07.000,0.3238555443425161
63,411301,2023-07-22 14:57:44.000,0.2643307261186105
63,411301,2023-07-24 14:57:10.000,0.2752431794971276
63,420635,2023-08-03 14:57:31.000,0.25939616472651816
63,420851,2023-07-27 14:57:11.000,0.31619757852053626
63,420889,2023-07-23 14:57:09.000,0.25648976129790446
63,420889,2023-07-29 14:57:07.000,0.4542984451650141
63,420889,2023-08-03 14:58:23.000,0.38859775500376376
63,423850,2023-07-30 14:57:08.000,0.2620303228344538
63,424792,2023-07-22 14:57:45.000,0.29557005837684713
63,424792,2023-07-25 14:57:04.000,0.3259292306186764
63,425435,2023-07-24 14:57:10.000,0.29685480065033376
63,425435,2023-08-03 14:58:18.000,0.3509945149790266
63,425436,2023-07-23 14:57:07.000,0.2752431794971276
63,425436,2023-07-30 14:57:08.000,0.3272759594995029
63,425437,2023-07-23 14:57:10.000,0.2752431794971276
63,425438,2023-07-22 14:57:43.000,0.2523263236097291
63,425438,2023-07-27 14:57:07.000,0.2523263236097291
63,425438,2023-08-02 14:57:14.000,0.31028804211573463
63,425684,2023-07-27 14:57:07.000,0.3032014821440789
63,425684,2023-07-30 14:57:09.000,0.3503231881813428
63,425719,2023-08-02 14:57:19.000,0.26840992779548173
63,425719,2023-08-04 14:57:25.000,0.3239856812279875
63,425847,2023-07-27 14:57:07.000,0.2643307261186105
63,425847,2023-07-30 14:57:09.000,0.3272759594995029
63,425848,2023-07-27 14:57:11.000,0.26664459529860857
63,425891,2023-07-22 14:57:43.000,0.3058476528048606
63,425891,2023-07-27 14:57:04.000,0.6878019826868365
63,425891,2023-08-02 14:57:43.000,0.3151620212482016
63,425892,2023-07-23 14:57:08.000,0.34888672214310534
63,425892,2023-07-27 14:57:05.000,0.3329452151202631
63,425896,2023-08-03 14:57:45.000,0.2615065050492465
63,425916,2023-08-04 14:57:19.000,0.5531729101932412
63,425995,2023-07-24 14:57:11.000,0.2101049892233389
63,425995,2023-07-27 14:57:11.000,0.2523263236097291
63,426494,2023-08-01 14:57:12.000,0.3509945149790266
63,426494,2023-08-04 14:57:05.000,0.34758898865252924
63,426577,2023-08-01 14:57:21.000,0.27365219699477084
63,426577,2023-08-04 14:57:11.000,0.3239856812279875
63,426699,2023-07-23 14:57:09.000,0.2101049892233389
63,426699,2023-08-01 14:57:30.000,0.2615065050492465
63,426953,2023-07-29 14:57:09.000,0.38462423468523393
63,426980,2023-07-26 14:57:05.000,0.2863466019489722
63,426980,2023-08-02 14:58:52.000,0.2616646203009239
63,427409,2023-07-27 14:57:08.000,0.20875982993133832
63,427409,2023-07-29 14:57:07.000,0.3351853268929836
63,427409,2023-08-03 14:59:08.000,0.33849303026289934
63,427532,2023-08-03 14:57:10.000,0.37588253786997483
63,427533,2023-07-29 14:57:07.000,0.5579918932961478
63,428399,2023-07-22 14:57:44.000,0.30162416962049776
63,428402,2023-07-26 14:57:07.000,0.2510327833175182
63,428402,2023-08-01 14:57:34.000,0.38163330194942596
63,429649,2023-08-04 14:57:41.000,0.3721019570388819
63,430187,2023-07-23 14:57:09.000,0.26137485991001264
63,430187,2023-07-25 14:57:05.000,0.21182557805201224
63,430188,2023-07-26 14:57:04.000,0.2523263236097291
63,440155,2023-07-29 14:57:08.000,0.25542804963879345
63,440169,2023-07-25 14:57:06.000,0.2716738660561549
63,440169,2023-08-02 14:58:49.000,0.39732917303468973
63,443377,2023-07-27 14:57:11.000,0.6097378057402446
63,444675,2023-07-29 14:57:10.000,0.4867014905609271
63,444675,2023-08-03 14:59:23.000,0.4163787164036782
63,458955,2023-07-30 14:57:08.000,0.4790082209563726
63,469000,2023-07-22 14:57:46.000,0.27980975638889455
63,479692,2023-08-03 14:59:15.000,0.46063405617227904
63,480573,2023-07-24 14:57:12.000,0.3670615006870715
63,480573,2023-08-03 14:59:01.000,0.42324966861730096
63,482540,2023-07-24 14:57:12.000,0.27747245000621207
63,482540,2023-07-29 14:57:10.000,0.3338678287284453
63,483339,2023-08-03 14:59:16.000,0.4139685308290323
63,483961,2023-08-04 14:57:22.000,0.5248180997835125
63,484064,2023-07-26 14:57:08.000,0.4690121963943312
63,484064,2023-08-02 14:58:10.000,0.3066602762081568
63,484064,2023-08-04 14:57:29.000,0.3827722226120013
63,484193,2023-07-25 14:57:07.000,0.372993569368902
63,484333,2023-08-01 14:57:36.000,0.2615065050492465
63,485115,2023-07-30 14:57:10.000,0.4006632240701884
63,485115,2023-08-03 14:58:15.000,0.6328141507395912
63,485160,2023-07-26 14:57:04.000,0.26664459529860857
63,485161,2023-07-23 14:57:10.000,0.26137485991001264
63,485161,2023-08-01 14:57:59.000,0.2924935513274518
63,485174,2023-08-04 14:57:50.000,0.2706841057533169
63,485344,2023-07-24 14:57:08.000,0.26292031084491424
63,485344,2023-07-27 14:57:07.000,0.2523263236097291
63,485344,2023-08-02 14:57:37.000,0.31028804211573463
63,485344,2023-08-04 14:57:38.000,0.2586232431535802
63,485376,2023-07-22 14:57:44.000,0.5516908983188962
63,485473,2023-07-29 14:57:07.000,0.31907329487430963
63,485473,2023-08-04 14:58:18.000,0.3145615276208235
63,485863,2023-07-25 14:57:06.000,0.4546842402199558
63,486008,2023-07-30 14:57:09.000,0.27147987330897266
63,486008,2023-08-02 14:57:25.000,0.26840992779548173
63,486471,2023-07-24 14:57:10.000,0.26522628483578364
63,487187,2023-07-22 14:57:43.000,0.28058492738179486
63,487187,2023-07-30 14:57:10.000,0.34894758198895015
63,498072,2023-07-26 14:57:03.000,0.2523263236097291
63,498072,2023-08-02 14:57:47.000,0.2585093209569541
63,498087,2023-07-30 14:57:07.000,0.37588253786997483
63,499095,2023-07-26 14:57:08.000,0.3098333701102532
63,499095,2023-08-04 14:57:56.000,0.34955323709707614
63,499224,2023-07-27 14:57:10.000,0.33791309269120884
63,499615,2023-07-24 14:57:10.000,0.3116969837498427
63,499615,2023-07-26 14:57:05.000,0.29993737949478383
63,499615,2023-07-29 14:57:09.000,0.36946668619637635
63,499615,2023-08-03 14:59:04.000,0.3790816981478249
63,500033,2023-08-03 14:57:47.000,0.40144585721721704
63,500532,2023-07-23 14:57:08.000,0.463139237505201
63,500532,2023-08-02 14:58:13.000,0.2590292409316499
63,500874,2023-07-27 14:57:06.000,0.29972838331545304
63,500874,2023-08-03 14:59:32.000,0.35139303704649955
63,501504,2023-08-01 14:57:20.000,0.3669204333308585
63,501571,2023-07-22 14:57:46.000,0.4824571538702942
63,507558,2023-07-22 14:57:44.000,0.33686305404087036
63,507558,2023-07-24 14:57:11.000,0.3642519158116924
63,507558,2023-08-02 14:57:59.000,0.4106798835328637
63,510876,2023-07-24 14:57:08.000,0.34417624115052114
63,511367,2023-07-26 14:57:08.000,0.31513663442167766
63,511367,2023-08-03 14:57:05.000,0.3949604248190504
63,513517,2023-07-30 14:57:10.000,0.3923762562969011
63,513517,2023-08-03 14:58:24.000,0.3145866795527903
63,514026,2023-07-25 14:57:07.000,0.22547572010246467
63,514026,2023-07-27 14:57:08.000,0.2254535951901701
63,514026,2023-08-02 14:58:56.000,0.33987982337675016
63,514225,2023-07-22 14:57:43.000,0.4334790475480469
63,514225,2023-07-24 14:57:10.000,0.2730783654513856
63,514225,2023-07-27 14:57:09.000,0.281755366887658
63,514225,2023-08-04 14:58:10.000,0.2981316826080307
63,514362,2023-07-23 14:57:09.000,0.34417624115052114
63,514770,2023-07-29 14:57:08.000,0.380757720502104
63,515722,2023-08-01 14:58:24.000,0.34214186483832887
63,515722,2023-08-03 14:58:37.000,0.27419131064554014
63,517566,2023-07-26 14:57:04.000,0.3159419077427793
63,522318,2023-08-03 14:58:03.000,0.5951808110221579
63,523365,2023-08-02 14:58:19.000,0.7083565917260405
63,531774,2023-07-23 14:57:10.000,0.21869854309724743
63,531774,2023-07-25 14:57:05.000,0.2776165253176201
63,532253,2023-07-22 14:57:46.000,0.30552024001311334
63,534483,2023-07-24 14:57:08.000,0.3116969837498427
63,534483,2023-07-27 14:57:05.000,0.24748176190841129
63,534483,2023-07-30 14:57:07.000,0.3129131569576585
63,534483,2023-08-01 14:58:28.000,0.3129131569576585
63,534483,2023-08-03 14:58:09.000,0.310375596216055
63,534622,2023-07-26 14:57:08.000,0.3034046607762647
63,534639,2023-07-25 14:57:06.000,0.35289290874408524
63,536542,2023-07-27 14:57:12.000,0.29340615350945026
63,536542,2023-08-03 14:58:36.000,0.27419131064554014
63,536721,2023-08-01 14:58:30.000,0.3425687688108178
63,537438,2023-07-22 14:57:44.000,0.331166325791103
63,537438,2023-07-30 14:57:09.000,0.5333360544052015
63,537438,2023-08-02 14:58:38.000,0.4653246526685319
63,538541,2023-07-23 14:57:09.000,0.35540877292654494
63,538541,2023-07-26 14:57:06.000,0.3380875993709462
63,538541,2023-08-02 14:58:26.000,0.37638282864884076
63,554545,2023-07-23 14:57:07.000,0.27234275005880537
63,554545,2023-07-27 14:57:09.000,0.5474673730276342
63,554770,2023-07-23 14:57:10.000,0.6987362574424913
63,557352,2023-07-29 14:57:09.000,0.39124402832126726
63,557838,2023-07-25 14:57:08.000,0.47464444975613784
63,559981,2023-07-26 14:57:05.000,0.3246436921766432
63,560277,2023-08-01 14:57:38.000,0.3863573211670619
63,560531,2023-07-30 14:57:09.000,0.3397477934603038
63,560531,2023-08-03 14:58:01.000,0.27365219699477084
63,560864,2023-08-01 14:57:51.000,0.3136316307332202
63,560864,2023-08-04 14:57:26.000,0.3104152300393918
63,563235,2023-08-03 14:57:15.000,0.38631834255913516
63,572866,2023-08-03 14:58:40.000,0.26223058800522314
63,574373,2023-08-01 14:58:10.000,0.2584560733471743
63,574735,2023-07-30 14:57:10.000,0.3950469259614794
63,574754,2023-07-27 14:57:05.000,0.5744031762051406
63,574913,2023-07-24 14:57:11.000,0.2912952300332237
63,574913,2023-07-26 14:57:06.000,0.3448773762904517
63,574913,2023-07-30 14:57:10.000,0.32780090408607526
63,574913,2023-08-04 14:57:50.000,0.3441222626566087
63,575956,2023-07-29 14:57:10.000,0.4012180385625274
63,575956,2023-08-03 14:58:44.000,0.38280955469358924
70,292489,2023-08-04 16:25:16.600,0.6040489267411961
70,303474,2023-08-04 16:16:45.833,0.6083440365257381
70,304645,2023-08-04 16:25:06.800,0.6678293818440049
70,304804,2023-08-01 15:58:27.870,0.5681927947887391
70,309094,2023-08-04 16:26:29.883,0.5778016656032504
70,310048,2023-08-04 16:26:07.673,0.6223216163105051
70,314755,2023-08-04 16:26:18.197,0.5577140428048889
70,314756,2023-08-03 15:34:11.323,0.47851163327080426
70,322649,2023-08-03 15:33:44.327,0.5077125161722964
70,326364,2023-07-23 15:20:29.520,0.38051799733097813
70,326500,2023-07-22 16:04:55.563,0.23307297910018943
70,326500,2023-08-01 16:07:07.167,0.4480303540058099
70,326500,2023-08-03 15:32:52.057,0.27776347618962005
70,327008,2023-07-22 15:52:23.567,0.3103024621276539
70,327389,2023-08-03 15:33:13.187,0.4664707461754281
70,329393,2023-08-04 16:31:47.660,0.6258581684931874
70,330290,2023-07-22 16:05:12.160,0.3736124555970695
70,330290,2023-08-04 16:33:07.777,0.6199297094709801
70,336160,2023-08-04 16:32:14.010,0.651370496396182
70,336353,2023-07-24 15:48:26.977,0.19650080011923654
70,337234,2023-08-04 16:38:19.913,0.5994967462271125
70,338181,2023-08-04 16:23:16.613,0.6223982740052331
70,341319,2023-07-22 15:40:37.230,0.27173276486543446
70,341319,2023-08-04 16:17:29.433,0.6405695007781804
70,356920,2023-08-03 15:10:17.063,0.4088423180351585
70,359096,2023-08-01 15:57:40.900,0.36627130717605755
70,364069,2023-08-01 16:00:31.243,0.6141814100485596
70,364069,2023-08-04 16:23:39.677,0.5837469570760907
70,371510,2023-07-22 15:48:56.557,0.3543138590719395
70,391283,2023-08-01 16:01:37.983,0.6057514508125074
70,391446,2023-07-22 15:37:29.300,0.2054125621373937
70,393419,2023-08-03 15:28:27.137,0.37089433361571
70,410696,2023-08-04 15:54:23.357,0.43071240470001154
70,411301,2023-08-03 15:11:25.247,0.3384353223896599
70,423697,2023-08-04 16:24:26.660,0.6392695315071031
70,425116,2023-08-01 15:51:33.673,0.3882893551764855
70,425437,2023-08-03 15:21:18.033,0.3306876797876292
70,426668,2023-07-22 15:49:33.357,0.3199435220265026
70,426699,2023-08-04 16:21:50.023,0.6018948700713698
70,427012,2023-08-03 15:35:49.777,0.39613696978203455
70,427525,2023-07-23 15:26:56.610,0.30528487553857336
70,427532,2023-08-01 15:54:03.020,0.47299618218980416
70,427533,2023-07-23 15:37:37.887,0.35850107664530967
70,428402,2023-07-23 15:27:08.087,0.30528487553857336
70,428403,2023-07-23 15:27:31.090,0.3141150043598274
70,440169,2023-07-22 15:49:54.360,0.27204243999128797
70,440923,2023-08-04 16:20:00.180,0.5778016656032504
70,441756,2023-08-03 15:16:53.983,0.3968790173940046
70,444675,2023-08-04 16:37:51.523,0.653376200374689
70,458955,2023-08-03 15:23:15.270,0.40003251491046865
70,461866,2023-07-22 16:00:50.827,0.31090100695152684
70,462173,2023-07-23 15:21:36.043,0.564952240773658
70,466485,2023-08-01 15:42:51.327,0.341609972246463
70,466485,2023-08-04 16:14:55.963,0.6020607997218093
70,482540,2023-07-23 15:32:06.853,0.3476847723626197
70,484064,2023-08-01 16:06:39.400,0.6060616702962762
70,484193,2023-07-23 15:24:07.383,0.4209298653771616
70,485160,2023-07-24 15:57:25.997,0.18818229882782594
70,486008,2023-08-04 16:34:17.927,0.6025197390959529
70,487026,2023-07-23 15:23:32.623,0.2992839076531969
70,487026,2023-08-03 15:22:47.467,0.5745333873819857
70,487312,2023-08-03 15:18:15.007,0.3399953741987773
70,488508,2023-08-03 15:31:45.357,0.3758741288790014
70,500033,2023-08-01 16:06:14.270,0.5773554335425983
70,500036,2023-07-22 16:18:48.787,0.2997039496664116
70,500036,2023-08-04 15:55:00.353,0.46563502432767584
70,523366,2023-08-03 15:29:50.953,0.46244908130295526
70,531195,2023-07-23 15:18:56.733,0.476214163779646
70,534483,2023-08-01 16:22:43.567,0.6467501454973101
70,536520,2023-08-01 16:10:42.793,0.5360596378629163
70,536542,2023-07-22 15:52:09.347,0.18450989070964602
70,536771,2023-07-23 15:25:41.113,0.399320332024137
70,557284,2023-07-23 15:38:17.847,0.4560048010943457
70,557352,2023-08-04 16:17:01.543,0.6245909811292553
70,558125,2023-08-01 16:01:13.533,0.6524492421794166
70,558125,2023-08-03 15:22:27.187,0.36512870551080756
70,558125,2023-08-04 16:23:55.690,0.7542864403864886
70,560363,2023-08-01 16:05:20.767,0.5945409159332119
70,560363,2023-08-03 15:59:46.293,0.516166541255477
70,560531,2023-07-22 16:29:25.840,0.3676139873441431
70,560531,2023-08-03 15:09:50.133,0.33784902660552857
70,560531,2023-08-04 16:14:23.733,0.6186020726344863
70,561163,2023-08-04 15:53:40.543,0.4773778685723823
70,561670,2023-07-22 15:31:28.253,0.2760513693422929
70,561674,2023-08-04 15:53:31.220,0.46657811372319224
70,563946,2023-07-22 16:03:56.050,0.32551890006009676
70,575330,2023-08-03 15:17:43.487,0.5266405757097254
70,575916,2023-08-01 16:04:56.437,0.6003010831522096
84,288606,2023-07-31 14:57:24.000,0.33339061423179117
84,288783,2023-07-22 14:57:48.000,0.5976470115245736
84,289136,2023-07-29 14:57:13.000,0.3258639736388497
84,289136,2023-08-04 14:58:50.000,0.3510718718844859
84,289673,2023-07-25 14:57:08.000,0.36884580214484636
84,289673,2023-07-27 14:57:17.000,0.23183871072666712
84,289673,2023-08-04 14:58:33.000,0.3637537657462367
84,289999,2023-07-29 14:57:11.000,0.6235734062683639
84,290596,2023-08-02 14:58:04.000,0.25676932584246026
84,290653,2023-08-02 14:57:08.000,0.3082006442325922
84,290876,2023-07-25 14:57:12.000,0.33348617770961714
84,291826,2023-08-02 14:58:49.000,0.25345073523098416
84,291886,2023-07-31 15:00:18.000,0.4095392195132086
84,291886,2023-08-04 14:57:30.000,0.3547969559477666
84,292488,2023-07-22 14:57:48.000,0.26223286055221273
84,292488,2023-07-31 14:58:12.000,0.3070671017372245
84,292488,2023-08-02 14:57:21.000,0.5601286573095055
84,292488,2023-08-04 14:58:05.000,0.3318298322886567
84,294814,2023-07-27 14:57:16.000,0.1998397245165556
84,294814,2023-08-04 14:57:35.000,0.22910761637472096
84,297825,2023-07-31 14:59:17.000,0.6624336725445067
84,299627,2023-07-24 14:57:12.000,0.26153943615299685
84,299627,2023-07-31 14:58:34.000,0.2290205427267983
84,304072,2023-07-22 14:57:47.000,0.20612948003657758
84,304072,2023-07-29 14:57:13.000,0.2425839755029085
84,304072,2023-08-02 14:57:40.000,0.287733315932184
84,304642,2023-07-23 14:57:12.000,0.2815478728149258
84,304650,2023-07-31 15:00:27.000,0.37145321632144224
84,304806,2023-07-31 15:00:05.000,0.29417700686103293
84,304821,2023-07-22 14:57:46.000,0.20888321109521063
84,304821,2023-07-30 14:57:10.000,0.26171338349188655
84,305359,2023-07-28 15:01:44.000,0.4844432148203016
84,306828,2023-07-24 14:57:15.000,0.6543894129847546
84,307729,2023-07-28 15:01:45.000,0.3758950846901681
84,309093,2023-07-24 14:57:13.000,0.25624556912349433
84,309093,2023-08-04 14:57:08.000,0.4166441576006142
84,309094,2023-07-27 14:57:13.000,0.2059600985290591
84,310048,2023-07-25 14:57:10.000,0.20994764502555066
84,310048,2023-07-28 15:01:38.000,0.2817874611679148
84,310210,2023-08-04 14:58:19.000,0.40133612012127806
84,310892,2023-07-27 14:57:15.000,0.23260191125880525
84,314755,2023-07-29 14:57:11.000,0.22900267965205473
84,314756,2023-07-22 14:57:47.000,0.33712882724810234
84,322161,2023-07-30 14:57:13.000,0.3361468599310454
84,323616,2023-07-25 14:57:10.000,0.2807007752565025
84,326107,2023-07-23 14:57:14.000,0.3557378938103858
84,326418,2023-07-26 14:57:10.000,0.2428633605204974
84,326642,2023-08-04 14:57:53.000,0.30702484280518083
84,326825,2023-07-25 14:57:12.000,0.20209532286668233
84,328030,2023-07-23 14:57:13.000,0.21645242584655852
84,328030,2023-07-30 14:57:13.000,0.34089922181514576
84,328030,2023-08-04 14:58:35.000,0.3551967773055919
84,329393,2023-07-25 14:57:09.000,0.2913544815377432
84,329393,2023-08-04 14:58:40.000,0.42283299119979656
84,330045,2023-07-26 14:57:12.000,0.3537440616989222
84,336160,2023-07-30 14:57:13.000,0.308556893875666
84,336371,2023-07-29 14:57:12.000,0.6337454131379694
84,336372,2023-07-26 14:57:13.000,0.3097935726056773
84,337204,2023-07-23 14:57:14.000,0.20435912577185103
84,338196,2023-07-23 14:57:11.000,0.2751736385254798
84,338196,2023-08-02 14:57:49.000,0.4520237653231899
84,340422,2023-07-23 14:57:14.000,0.37168756571583883
84,341207,2023-07-22 14:57:49.000,0.27012155714148206
84,341568,2023-07-22 14:57:47.000,0.29209994102086384
84,341661,2023-07-30 14:57:13.000,0.3791230993436348
84,342172,2023-07-31 14:58:47.000,0.40082367113146894
84,343131,2023-07-29 14:57:11.000,0.6713519799714966
84,343151,2023-07-30 14:57:13.000,0.4666849353366744
84,354081,2023-07-28 15:01:37.000,0.4515109174281108
84,354081,2023-08-02 14:58:29.000,0.5527065061271548
84,355315,2023-07-30 14:57:13.000,0.5999558829123274
84,355704,2023-07-31 14:58:27.000,0.28569954525734287
84,355704,2023-08-02 14:59:32.000,0.3082006442325922
84,355851,2023-07-22 14:57:49.000,0.20133886184439392
84,355851,2023-07-27 14:57:14.000,0.20133886184439392
84,356920,2023-07-31 15:00:29.000,0.2928943365354535
84,357767,2023-07-25 14:57:11.000,0.4735342737567063
84,360538,2023-07-30 14:57:11.000,0.37443356086010005
84,362666,2023-07-27 14:57:15.000,0.33824175543304263
84,371510,2023-07-30 14:57:11.000,0.48030562273970234
84,371520,2023-07-24 14:57:15.000,0.361207699211485
84,371520,2023-07-28 15:01:44.000,0.4515109174281108
84,375354,2023-07-22 14:57:48.000,0.3083091663213717
84,377037,2023-07-25 14:57:13.000,0.33320216603507363
84,378171,2023-07-26 14:57:11.000,0.28567737822601097
84,378171,2023-07-30 14:57:12.000,0.22705653625958866
84,378171,2023-08-04 14:57:57.000,0.43360683348385115
84,378820,2023-07-22 14:57:49.000,0.324591987132335
84,378820,2023-07-28 15:01:39.000,0.5718759151083522
84,379911,2023-08-04 14:57:44.000,0.6265395065209494
84,387318,2023-07-25 14:57:10.000,0.20890414845896127
84,388714,2023-07-22 14:57:48.000,0.1971542364096505
84,388714,2023-07-24 14:57:14.000,0.6543894129847546
84,389900,2023-08-02 14:57:59.000,0.29463614331323645
84,391838,2023-07-23 14:57:11.000,0.25624556912349433
